시군명,사업장명,인허가일자,영업상태명,폐업일자,축산업무구분명,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도
고양시,DOG KKI,20170608,운영중,,동물판매업,경기도 고양시 덕양구 삼송동 314-9번지,경기도 고양시 덕양구 세솔로1길 7 (삼송동),10589,37.6508522447,126.8892256545
고양시,바버독,20170920,운영중,,동물판매업,경기도 고양시 덕양구 관산동 188-2번지,경기도 고양시 덕양구 통일로 765 (관산동),10287,37.6872706847,126.8651466471
고양시,펫페스티벌,20170921,운영중,,동물판매업,경기도 고양시 일산동구 풍동 660-3번지 3층,"경기도 고양시 일산동구 고양대로 885, 3층동 (풍동)",10319,37.6790208492,126.7936776896
고양시,야옹이와 멍멍이,20100205,운영중,,동물판매업,경기도 고양시 일산동구 백석동 1415-4   번지,경기도 고양시 일산동구 호수로446번길 74-11,10424,37.6461583681,126.7814871958
고양시,문촌동물병원,20100205,운영중,,동물판매업,경기도 고양시 일산서구 대화동 2145-1   번지,경기도 고양시 일산서구 대산로211번길 7-3,10377,37.6778199665,126.7551283061
고양시,명품강아지,20100311,운영중,,동물판매업,경기도 고양시 덕양구 주교동 605-3   번지,경기도 고양시 덕양구 원당로33번길 31,10460,37.6571329796,126.8305699798
고양시,벳케어 동물병원,20100614,운영중,,동물판매업,경기도 고양시 일산서구 가좌동 390-8번지 준프라자 102호,경기도 고양시 일산서구 가좌3로 27,10209,37.6870729756,126.7191928975
고양시,쇼독,20100721,운영중,,동물판매업,경기도 고양시 일산동구 장항동 771-1번지 우림로데오스위트 106-1,경기도 고양시 일산동구 중앙로1275번길 38-10,10401,37.6598507014,126.7708728720
고양시,쿨펫동물병원,20110125,운영중,,동물판매업,경기도 고양시 일산서구 주엽동 15번지 롯데마트,경기도 고양시 일산서구 중앙로 1496,10379,37.6732434819,126.7553248826
고양시,쁘띠퍼피,20110629,운영중,,동물판매업,경기도 고양시 일산동구 장항동 756번지 202호,경기도 고양시 일산동구 중앙로1275번길 60-31,10401,37.6600170665,126.7684357585
고양시,몽이냥이,20111129,운영중,,동물판매업,경기도 고양시 덕양구 행신동 1081-2번지 월드타원 101호,경기도 고양시 덕양구 행신로 266,10486,37.6186631867,126.8446246645
고양시,제이제이펫,20120207,운영중,,동물판매업,경기도 고양시 일산동구 장항동 849번지,경기도 고양시 일산동구 중앙로 1227 (마두동),10403,37.6557680039,126.7748179041
고양시,화정애견,20120412,운영중,,동물판매업,경기도 고양시 덕양구 화정동 913-4번지,경기도 고양시 덕양구 은빛로29번길 46 (화정동),10476,37.6399356094,126.8320372816
고양시,이마트 일산점,20120824,운영중,,동물판매업,경기도 고양시 일산동구 백석동 1194번지,경기도 고양시 일산동구 중앙로 1124,10421,37.6478809279,126.7823999070
고양시,롯데마트 고양점 수족관(펫코리아7),20120824,운영중,,동물판매업,경기도 고양시 일산동구 백석동 1194번지,경기도 고양시 일산동구 중앙로 1124,10421,37.6478809279,126.7823999070
고양시,(주)한라펫(롯데마트 화정점),20120829,운영중,,동물판매업,경기도 고양시 덕양구 화정동 982번지,경기도 고양시 덕양구 화중로 66 (화정동),10500,37.6328886070,126.8310678021
고양시,오케이독,20140930,운영중,,동물판매업,경기도 고양시 일산서구 주엽동 115-2번지 효림빌딩 102호,경기도 고양시 일산서구 주화로 88 (주엽동),10387,37.6704660916,126.7584851246
고양시,요미독,20141022,운영중,,동물판매업,경기도 고양시 일산동구 백석동 1244-2번지,경기도 고양시 일산동구 강송로87번길 8-14 (백석동),10446,37.6477113935,126.7881792878
고양시,일산애견,20090204,운영중,,동물판매업,경기도 고양시 일산서구 주엽동 17번지 문촌마을 동부썬프라자 A동 7~16호,경기도 고양시 일산서구 중앙로 1470,10379,37.6723467410,126.7573454694
고양시,강아지클럽,20090220,운영중,,동물판매업,경기도 고양시 일산서구 일산동 579-17  번지,경기도 고양시 일산서구 일중로 77,10341,37.6863740003,126.7749282887
고양시,가람 동물병원,20090414,운영중,,동물판매업,경기도 고양시 일산동구 마두동 796번지 선경상가 101호(일부),경기도 고양시 일산동구 강석로 156,10415,37.6543794362,126.7789583850
고양시,다니엘동물병원,20090515,운영중,,동물판매업,경기도 고양시 일산동구 마두동 751-2   번지 102,경기도 고양시 일산동구 일산로 233,10416,37.6567391503,126.7882099577
고양시,스틸블루 애견샵,20090525,운영중,,동물판매업,경기도 고양시 일산서구 대화동 2033번지 하나로프라자 303호,경기도 고양시 일산서구 일산로 662,10368,37.6829297722,126.7557688286
고양시,서울종합동물병원 백석,20090709,운영중,,동물판매업,"경기도 고양시 일산동구 백석동 1320번지 동문굿모닝힐 202동 110,111호(일부)",경기도 고양시 일산동구 호수로 340-25,10449,37.6388269310,126.7876836862
고양시,(주)그린프레밀리,20120829,운영중,,동물판매업,경기도 고양시 일산서구 덕이동 205번지,경기도 고양시 일산서구 경의로 798 (대화동),10238,37.6884620031,126.7602627305
고양시,원더와와,20121127,운영중,,동물판매업,경기도 고양시 일산동구 사리현동 261-12번지,경기도 고양시 일산동구 공릉천로133번길 50-20 (사리현동),10260,37.7043788590,126.8428663698
고양시,개있소,20130523,운영중,,동물판매업,경기도 고양시 일산동구 백석동 1331번지 306호,경기도 고양시 일산동구 중앙로 1047 (백석동),10447,37.6430245389,126.7871843697
고양시,화정애견마트,20130822,운영중,,동물판매업,경기도 고양시 덕양구 화정동 968번지,경기도 고양시 덕양구  화중로  100 (화정동),10497,37.6360515007,126.8314004007
고양시,옥탑방 고양이,20140103,운영중,,동물판매업,경기도 고양시 일산동구 중산동 1663-5번지 401호,"경기도 고양시 일산동구 중산로157번길 62-4, 401호 (중산동)",10338,37.6840476916,126.7786765056
고양시,에이스펫,20140227,운영중,,동물판매업,경기도 고양시 일산서구 덕이동 245-6번지,경기도 고양시 일산서구 경의로 820 (덕이동),10238,37.6906510694,126.7601308847
고양시,개밥하우스,20140306,운영중,,동물판매업,경기도 고양시 일산동구 식사동 500-2번지,경기도 고양시 일산동구 고양대로 1147 (식사동),10299,37.6649946360,126.8162372564
고양시,Paw&Me(포앤미),20140402,운영중,,동물판매업,경기도 고양시 일산동구 정발산동 1176-2번지,"경기도 고양시 일산동구 대산로 16, 2층 (정발산동)",10359,37.6698767680,126.7746273878
고양시,도그스타,20140618,운영중,,동물판매업,경기도 고양시 일산동구 정발산동 1217-1번지,경기도 고양시 일산동구 산두로213번길 40 (정발산동),10358,37.6737686990,126.7792061808
고양시,SPW,20140711,운영중,,동물판매업,경기도 고양시 일산동구 백석동 1250번지,경기도 고양시 일산동구 강송로73번길 8-11 (백석동),10446,37.6466320058,126.7891568585
고양시,순정이네 애견 미용실,20180420,운영중,,동물판매업,경기도 고양시 덕양구 토당동 373-87번지,경기도 고양시 덕양구 지도로 58 (토당동),10515,37.6221666913,126.8247605391
고양시,바비펫샵,20180420,운영중,,동물판매업,경기도 고양시 덕양구 행신동 1078번지 행신프라자,"경기도 고양시 덕양구 서정마을로 5, 행신프라자 105호 (행신동)",10486,37.6183599175,126.8469246256
고양시,착한퍼피,20180523,운영중,,동물판매업,경기도 고양시 일산동구 장항동 763번지 라페스타E,"경기도 고양시 일산동구 무궁화로 32-12, 라페스타E 303호 (장항동)",10401,37.6621065518,126.7680551879
고양시,몰리스펫샵 풍산점,20180515,운영중,,동물판매업,경기도 고양시 일산동구 중산동 1809번지,"경기도 고양시 일산동구 무궁화로 237, (주)이마트 풍산점 2층 (중산동)",10311,37.6738193931,126.7870725914
고양시,강아지 놀이터,20180515,운영중,,동물판매업,경기도 고양시 일산서구 대화동 2156-7번지,경기도 고양시 일산서구 대산로223번길 20 (대화동),10377,37.6778247683,126.7531332055
고양시,경기켄넬,20180516,운영중,,동물판매업,경기도 고양시 덕양구 성사동 589-1번지 한국진도견보존원,"경기도 고양시 덕양구 수역이길 25-49, 한국진도견보존원 (성사동)",10293,37.6645157006,126.8531523127
고양시,애기야목욕가자,20180521,운영중,,동물판매업,경기도 고양시 덕양구 신원동 618번지 유창 프라자,"경기도 고양시 덕양구 통일로 345, 유창 프라자 1층 108호 (신원동)",10568,37.6650797105,126.8904506809
고양시,화이트 버블,20160902,운영중,,동물판매업,경기도 고양시 덕양구 삼송동 349-1번지 B층 101호,"경기도 고양시 덕양구 삼원로1길 28, B층 101호 (삼송동)",10550,37.6456581350,126.8759538259
고양시,위키퍼피,20161013,운영중,,동물판매업,경기도 고양시 일산동구 식사동 1550번지,경기도 고양시 일산동구 위시티3로 58 (식사동),10323,37.6762081683,126.8140440950
고양시,몰리스 펫샵 스타필드 고양점,20170816,운영중,,동물판매업,경기도 고양시 덕양구 동산동 370번지,"경기도 고양시 덕양구 고양대로 1955, 1층 (동산동, 스타필드고양)",10595,37.6466048913,126.8947843091
고양시,엑조틱 펫(나는펫이다),20170907,운영중,,동물판매업,경기도 고양시 덕양구 화정동 909-3번지 402호,"경기도 고양시 덕양구 은빛로 45, 402호 (화정동, 화정꽃무리조합프라자)",10477,37.6379910399,126.8330953935
고양시,보보스,20171031,운영중,,동물판매업,경기도 고양시 일산동구 성석동 2053번지,경기도 고양시 일산동구 성석로146번길 35-1 (성석동),10318,37.6903754817,126.8002669708
고양시,펫스티벌,20170921,운영중,,동물판매업,경기도 고양시 일산동구 풍동 660-3번지 1층,"경기도 고양시 일산동구 고양대로 885, 1층 (풍동)",10319,37.6790208492,126.7936776896
고양시,휄릭스 펫샵,20120312,운영중,,동물판매업,경기도 고양시 덕양구 행신동 1086번지 서정프라자 101호,경기도 고양시 덕양구 중앙로 439 101호 (행신동),10532,37.6174670404,126.8462355706
고양시,토론토 동물병원,20100819,운영중,,동물판매업,경기도 고양시 일산서구 대화동 2119-4번지,경기도 고양시 일산서구 대산로212번길 8-12,10370,37.6781278137,126.7558527707
고양시,자유로동물병원,20120405,운영중,,동물판매업,경기도 고양시 일산서구 대화동 1450-1번지 자유로프라자 101호 자유로동물병원,경기도 고양시 일산서구 대화로 120 (대화동),10222,37.6695480590,126.7340737352
고양시,퍼피스타,20120629,운영중,,동물판매업,경기도 고양시 일산서구 덕이동 219-8번지 덕이동양우씨네플렉스 1D-119호,"경기도 고양시 일산서구 덕이로 20 (덕이동, 양우씨네플렉스 1D-119)",10237,37.6896262467,126.7568803612
고양시,(주)에이플러스 일산점,20120829,운영중,,동물판매업,경기도 고양시 일산동구 장항동 755번지,경기도 고양시 일산동구 중앙로1275번길 64,10401,37.6589637072,126.7688243876
고양시,위즈펫동물병원 킨텍스점,20141120,운영중,,동물판매업,경기도 고양시 일산서구 대화동 1050-171번지 롯데빅마켓 킨텍스점 지하1층,경기도 고양시 일산서구 주엽로 79 (대화동),10391,37.6671045654,126.7537358344
고양시,펫사랑일산점,20141219,운영중,,동물판매업,경기도 고양시 일산동구 장항동 755번지,"경기도 고양시 일산동구 중앙로1275번길 64, 4층 (장항동, 홈플러스일산점)",10401,37.6589637072,126.7688243876
고양시,펫 스토리,20150216,운영중,,동물판매업,경기도 고양시 덕양구 토당동 841-16번지 102호,경기도 고양시 덕양구 지도로103번길 1,10508,37.6260840393,126.8235164551
고양시,퍼피캣,20150226,운영중,,동물판매업,경기도 고양시 일산동구 백석동 1167-2번지,경기도 고양시 일산동구 강송로88번길 8-6 (백석동),10445,37.6474885167,126.7894830062
고양시,올리브 동물병원,20080303,운영중,,동물판매업,경기도 고양시 일산동구 마두동 806번지 올리브상가 C동 1층 12호,경기도 고양시 일산동구 중앙로 1130,10422,37.6496066705,126.7802078406
고양시,동물의 왕국,20080324,운영중,,동물판매업,경기도 고양시 덕양구 성사동 706-4   번지,경기도 고양시 덕양구 호국로790번길 88,10464,37.6543538509,126.8403447190
